x center,y center,width,height,ImageID,labelID,Area,boxID
0.4723,0.5706,0.3071,0.1823,2239,8,0.056,0
0.5027,0.5159,0.3029,0.1823,2240,8,0.0552,0
0.404,0.413,0.304,0.2106,2241,9,0.064,0
0.4712,0.4568,0.5187,0.2964,2242,9,0.1537,0
0.4748,0.5185,0.5259,0.2717,2243,8,0.1429,0
0.5563,0.5207,0.3378,0.4969,2244,0,0.1679,0
0.5684,0.4172,0.3298,0.4969,2245,0,0.1639,0
0.4718,0.4758,0.2815,0.4348,2246,9,0.1224,0
0.5161,0.4793,0.2735,0.4555,2247,9,0.1246,0
0.4598,0.5897,0.2735,0.4693,2248,9,0.1283,0
0.5402,0.4517,0.2735,0.4555,2249,9,0.1246,0
0.4598,0.5,0.2574,0.4417,2250,9,0.1137,0
0.4678,0.4758,0.2896,0.4348,2251,9,0.1259,0
0.5201,0.4586,0.2815,0.4279,2252,9,0.1205,0
0.4155,0.6415,0.3137,0.5866,2253,0,0.184,0
0.4437,0.4551,0.2896,0.4762,2254,9,0.1379,0
0.5442,0.431,0.3459,0.5383,2255,0,0.1862,0
0.4397,0.4793,0.2976,0.4555,2256,9,0.1356,0
0.5121,0.4758,0.3137,0.49,2257,0,0.1537,0
0.4517,0.4586,0.2735,0.4279,2258,8,0.117,0
0.4562,0.4937,0.4818,0.2757,2259,8,0.1328,0
0.4854,0.4749,0.5256,0.2882,2260,8,0.1515,0
0.4745,0.5188,0.4891,0.2632,2261,8,0.1287,0
0.4891,0.4781,0.4745,0.282,2262,8,0.1338,0
0.4927,0.4875,0.4672,0.2757,2263,8,0.1288,0
0.4818,0.5125,0.5183,0.2882,2264,8,0.1494,0
0.5109,0.4718,0.5183,0.307,2265,8,0.1591,0
0.5036,0.4123,0.5037,0.2882,2266,8,0.1452,0
0.4927,0.4718,0.4818,0.282,2267,8,0.1358,0
0.4891,0.5251,0.4891,0.2882,2268,8,0.141,0
0.4708,0.5533,0.4964,0.2945,2269,8,0.1462,0
0.4745,0.5282,0.5037,0.282,2270,8,0.142,0
0.4927,0.5063,0.4818,0.2506,2271,8,0.1207,0
0.5255,0.4593,0.5037,0.2945,2272,8,0.1483,0
0.4781,0.5219,0.4964,0.282,2273,8,0.14,0
0.573,0.5125,0.4964,0.2757,2274,8,0.1368,0
0.4891,0.4687,0.4745,0.2757,2275,8,0.1308,0
0.4927,0.5313,0.4964,0.2632,2276,8,0.1306,0
0.4781,0.5376,0.4818,0.2632,2277,8,0.1268,0
0.4672,0.5157,0.5183,0.282,2278,8,0.1461,0
0.4771,0.4782,0.3664,0.2621,2279,0,0.096,0
0.3909,0.466,0.2876,0.5612,2280,8,0.1614,0
0.3987,0.413,0.32,0.2289,2281,9,0.0733,0
0.5187,0.5939,0.3254,0.2152,2282,9,0.07,0
0.5053,0.5916,0.3307,0.2381,2283,9,0.0787,0
0.484,0.6007,0.32,0.2106,2284,9,0.0674,0
0.3773,0.4794,0.3307,0.2244,2285,9,0.0742,0
0.4813,0.4977,0.3254,0.1969,2286,8,0.0641,0
0.492,0.4817,0.3574,0.2473,2287,0,0.0884,0
0.4493,0.4153,0.336,0.2152,2288,9,0.0723,0
0.468,0.4565,0.3094,0.206,2289,9,0.0637,0
0.4627,0.5595,0.32,0.1832,2290,8,0.0586,0
0.476,0.5778,0.3574,0.2198,2291,0,0.0785,0
0.484,0.4725,0.3307,0.1832,2292,8,0.0606,0
0.4813,0.4931,0.3787,0.2152,2293,0,0.0815,0
0.476,0.4977,0.3894,0.2427,2294,0,0.0945,0
0.5347,0.5755,0.336,0.261,2295,9,0.0877,0
0.508,0.4954,0.336,0.1832,2296,8,0.0615,0
0.4707,0.5778,0.368,0.2381,2297,0,0.0876,0
0.4867,0.5847,0.368,0.2335,2298,0,0.0859,0
0.404,0.5,0.3734,0.2289,2299,0,0.0855,0
0.4467,0.4588,0.3307,0.2289,2300,9,0.0757,0
0.4707,0.6259,0.3147,0.2152,2301,9,0.0677,0
0.524,0.5527,0.2934,0.1969,2302,9,0.0578,0
0.476,0.4565,0.304,0.206,2303,9,0.0626,0
0.548,0.4428,0.32,0.1877,2304,8,0.0601,0
0.5507,0.4794,0.3254,0.1969,2305,8,0.0641,0
0.5073,0.4765,0.1205,0.2475,2306,8,0.0298,0
0.511,0.4937,0.1351,0.2506,2307,12,0.0339,0
0.8413,0.489,0.1679,0.235,2307,9,0.0395,1
0.4748,0.5606,0.3732,0.2251,2308,0,0.084,0
0.5277,0.5433,0.3682,0.2424,2309,0,0.0893,0
0.6009,0.5087,0.6961,0.4675,2310,9,0.3254,0
0.389,0.4978,0.3329,0.2208,2311,9,0.0735,0
0.5328,0.5563,0.348,0.2424,2312,0,0.0844,0
0.4243,0.4848,0.3127,0.2035,2313,9,0.0636,0
0.4823,0.5909,0.3682,0.2165,2314,0,0.0797,0
0.5353,0.5952,0.3732,0.2338,2315,0,0.0873,0
0.505,0.5433,0.3531,0.1991,2316,0,0.0703,0
0.4723,0.5628,0.3581,0.2035,2317,8,0.0729,0
0.4975,0.5519,0.3581,0.2338,2318,0,0.0837,0
0.471,0.4813,0.4792,0.2801,2319,8,0.1342,0
0.3635,0.4282,0.6431,0.3704,2320,9,0.2382,0
0.4577,0.5952,0.7188,0.5079,2321,9,0.3651,0
0.6446,0.544,0.6622,0.4642,2322,9,0.3074,0
0.5925,0.6814,0.6783,0.4082,2323,9,0.2769,0
0.4641,0.4897,0.6863,0.3152,2324,0,0.2163,0
0.4761,0.4657,0.6304,0.322,2324,0,0.203,1
0.4641,0.4966,0.7501,0.4111,2325,8,0.3084,0
0.4955,0.4808,0.2598,0.5146,2326,8,0.1337,0
0.5045,0.5115,0.2598,0.5146,2327,8,0.1337,0
0.4955,0.4578,0.2598,0.5146,2328,8,0.1337,0
0.5134,0.5346,0.2598,0.5146,2329,8,0.1337,0
0.5045,0.4808,0.2598,0.5146,2330,8,0.1337,0
0.5134,0.4885,0.2598,0.5146,2331,8,0.1337,0
0.4686,0.4885,0.2598,0.5146,2332,8,0.1337,0
0.4955,0.4885,0.2598,0.5146,2333,8,0.1337,0
0.5045,0.4808,0.2598,0.5146,2334,8,0.1337,0
0.4597,0.5269,0.2598,0.5146,2335,8,0.1337,0
0.4955,0.4885,0.2598,0.5146,2336,8,0.1337,0
0.5224,0.4962,0.2598,0.5146,2337,8,0.1337,0
0.4866,0.5192,0.2598,0.5146,2338,8,0.1337,0
0.5403,0.4885,0.2598,0.5146,2339,8,0.1337,0
0.5403,0.4885,0.2598,0.5146,2340,8,0.1337,0
0.5403,0.4885,0.2598,0.5146,2341,8,0.1337,0
0.4955,0.5346,0.2598,0.5146,2342,8,0.1337,0
0.5493,0.4885,0.2598,0.5146,2343,8,0.1337,0
0.5224,0.4808,0.2598,0.5146,2344,8,0.1337,0
0.5134,0.5192,0.2598,0.5146,2345,8,0.1337,0
0.5403,0.5346,0.2598,0.5146,2346,8,0.1337,0
0.5403,0.4885,0.2598,0.5146,2347,8,0.1337,0
0.4955,0.5192,0.2598,0.5146,2348,8,0.1337,0
0.5134,0.4808,0.2598,0.5146,2349,8,0.1337,0
0.4686,0.5038,0.2598,0.5146,2350,8,0.1337,0
0.5045,0.5346,0.2598,0.5146,2351,8,0.1337,0
0.5134,0.5269,0.2598,0.5146,2352,8,0.1337,0
0.4866,0.4808,0.2598,0.5146,2353,8,0.1337,0
0.5045,0.4731,0.2598,0.5146,2354,8,0.1337,0
0.5134,0.4962,0.2598,0.5146,2355,8,0.1337,0
0.5224,0.4962,0.2956,0.4992,2356,9,0.1476,0
0.5314,0.5269,0.2598,0.5146,2357,8,0.1337,0
0.5224,0.5038,0.2598,0.5146,2358,8,0.1337,0
0.4597,0.5115,0.2598,0.5146,2359,8,0.1337,0
0.5314,0.5192,0.2598,0.5146,2360,8,0.1337,0
0.5134,0.5115,0.2598,0.5146,2361,8,0.1337,0
0.5314,0.5269,0.2598,0.5146,2362,8,0.1337,0
0.4866,0.5038,0.2598,0.5146,2363,8,0.1337,0
0.5134,0.5269,0.2598,0.5146,2364,8,0.1337,0
0.5224,0.5269,0.2598,0.5146,2365,8,0.1337,0
0.4597,0.4808,0.2598,0.5146,2366,8,0.1337,0
0.5314,0.4808,0.2598,0.5146,2367,8,0.1337,0
0.4955,0.5115,0.2598,0.5146,2368,8,0.1337,0
0.4686,0.4808,0.2598,0.5146,2369,8,0.1337,0
0.5224,0.4885,0.2598,0.5146,2370,8,0.1337,0
0.4955,0.4962,0.2598,0.5146,2371,8,0.1337,0
0.4686,0.5115,0.2598,0.5146,2372,8,0.1337,0
0.5045,0.5269,0.2598,0.5146,2373,8,0.1337,0
0.5045,0.4731,0.2598,0.5146,2374,8,0.1337,0
0.4866,0.4501,0.2598,0.5146,2375,8,0.1337,0
0.4955,0.5038,0.2598,0.5146,2376,8,0.1337,0
0.4597,0.4654,0.2598,0.5146,2377,8,0.1337,0
0.4866,0.4808,0.2598,0.5146,2378,8,0.1337,0
0.4597,0.5192,0.2598,0.5146,2379,8,0.1337,0
0.5224,0.5038,0.2598,0.5146,2380,8,0.1337,0
0.4955,0.5269,0.2598,0.5146,2381,8,0.1337,0
0.5134,0.5038,0.2598,0.5146,2382,8,0.1337,0
0.4597,0.4962,0.2598,0.5146,2383,8,0.1337,0
0.4597,0.4654,0.2598,0.5146,2384,8,0.1337,0
0.4866,0.5115,0.2598,0.5146,2385,8,0.1337,0
0.5134,0.5115,0.2598,0.5146,2386,8,0.1337,0
0.4776,0.5038,0.2598,0.5146,2387,8,0.1337,0
0.4776,0.5115,0.2598,0.5146,2388,8,0.1337,0
0.4866,0.4962,0.2598,0.5146,2389,8,0.1337,0
0.5045,0.4962,0.2598,0.5146,2390,8,0.1337,0
0.4776,0.4731,0.2598,0.5146,2391,8,0.1337,0
0.4597,0.5192,0.2598,0.5146,2392,8,0.1337,0
0.5134,0.5038,0.2598,0.5146,2393,8,0.1337,0
0.4955,0.5192,0.2598,0.5146,2394,8,0.1337,0
0.5179,0.5154,0.2509,0.5069,2395,8,0.1272,0
0.5403,0.5192,0.2598,0.5146,2396,8,0.1337,0
0.5134,0.4885,0.2598,0.5146,2397,8,0.1337,0
0.4686,0.4808,0.2598,0.5146,2398,8,0.1337,0
0.4955,0.5192,0.2598,0.5146,2399,8,0.1337,0
0.4597,0.4962,0.2598,0.5146,2400,8,0.1337,0
0.5582,0.4578,0.2598,0.5146,2401,8,0.1337,0
0.4776,0.4962,0.2598,0.5146,2402,8,0.1337,0
0.4819,0.5232,0.2618,0.5188,2403,8,0.1358,0
0.5035,0.406,0.3042,0.4246,2404,8,0.1292,0
0.546,0.3999,0.2759,0.4125,2405,8,0.1138,0
0.2348,0.5311,0.2556,0.2422,2406,0,0.0619,0
0.1013,0.2447,0.1488,0.2193,2406,9,0.0326,1
0.231,0.5229,0.1793,0.1996,2406,0,0.0358,2
0.4813,0.4807,0.5922,0.3218,2407,8,0.1905,0
0.3613,0.7574,0.6071,0.3218,2407,8,0.1953,1
0.5037,0.4968,0.6071,0.3411,2408,8,0.2071,0
0.6199,0.2008,0.5547,0.3282,2408,8,0.182,1
0.5337,0.4582,0.5922,0.3282,2409,8,0.1943,0
0.4213,0.722,0.5472,0.3411,2409,8,0.1866,1
0.4956,0.5075,0.6034,0.2775,2410,0,0.1674,0
0.5656,0.4963,0.6209,0.3,2411,8,0.1862,0
0.5481,0.4963,0.5859,0.27,2412,0,0.1582,0
0.4968,0.5083,0.155,0.2104,2413,9,0.0326,0
0.7873,0.0999,0.2906,0.1357,2413,9,0.0394,1
0.7873,0.1083,0.2841,0.1357,2414,9,0.0385,0
0.4968,0.5138,0.155,0.2159,2414,9,0.0335,1
0.2143,0.8862,0.2744,0.1301,2415,9,0.0357,0
0.5097,0.4931,0.1485,0.2132,2415,9,0.0317,1
0.6061,0.4242,0.2901,0.4125,2416,8,0.1197,0
0.5141,0.3999,0.2901,0.4004,2417,8,0.1161,0
0.4929,0.4211,0.2901,0.3943,2418,8,0.1144,0
0.5389,0.4272,0.2971,0.4064,2419,8,0.1208,0
0.5141,0.4151,0.2901,0.4186,2420,8,0.1214,0
0.5743,0.4242,0.283,0.4004,2421,8,0.1133,0
0.5248,0.4363,0.283,0.4004,2422,8,0.1133,0
0.5354,0.4302,0.2901,0.4246,2423,8,0.1232,0
0.5424,0.3908,0.2759,0.3943,2424,8,0.1088,0
0.5601,0.3696,0.283,0.4125,2425,8,0.1167,0
0.5212,0.406,0.2759,0.4004,2426,8,0.1105,0
0.4752,0.4181,0.2971,0.4125,2427,8,0.1226,0
0.5318,0.4211,0.283,0.4186,2428,8,0.1185,0
0.5354,0.412,0.3042,0.4246,2429,8,0.1292,0
0.5212,0.4242,0.2901,0.4246,2430,8,0.1232,0
0.5495,0.4151,0.2901,0.4064,2431,8,0.1179,0
0.5778,0.4211,0.2901,0.4307,2432,8,0.1249,0
0.5707,0.4242,0.2759,0.4125,2433,8,0.1138,0
0.5424,0.4333,0.2618,0.3943,2434,8,0.1032,0
0.5,0.3969,0.3042,0.4064,2435,8,0.1236,0
0.5566,0.4302,0.3608,0.4246,2436,7,0.1532,0
0.546,0.4636,0.2971,0.4064,2437,8,0.1208,0
0.5,0.4151,0.3042,0.4064,2438,8,0.1236,0
0.5212,0.3999,0.3042,0.4125,2439,8,0.1255,0
0.5354,0.409,0.2759,0.4064,2440,8,0.1121,0
0.546,0.3938,0.283,0.4125,2441,8,0.1167,0
0.5106,0.406,0.2971,0.4125,2442,8,0.1226,0
0.5566,0.4272,0.2901,0.4307,2443,8,0.1249,0
0.5071,0.409,0.2759,0.3943,2444,8,0.1088,0
0.5601,0.4333,0.2971,0.4186,2445,8,0.1244,0
0.5212,0.4181,0.3042,0.4246,2446,8,0.1292,0
0.5283,0.412,0.3042,0.4368,2447,8,0.1329,0
0.5,0.5115,0.2594,0.5146,2448,8,0.1335,0
0.5358,0.5269,0.2594,0.5146,2449,8,0.1335,0
0.5984,0.5614,0.7246,0.4455,2450,9,0.3228,0
0.3297,0.5286,0.5256,0.3238,2451,9,0.1702,0
0.5252,0.4928,0.6225,0.3608,2452,5,0.2246,0
0.8795,0.3664,0.1647,0.2427,2453,9,0.04,0
0.2959,0.6843,0.2721,0.172,2453,9,0.0468,1
0.4105,0.4501,0.6713,0.3456,2454,7,0.232,0
0.8667,0.4266,0.1886,0.2306,2455,0,0.0435,0
0.2818,0.7246,0.2479,0.1497,2455,9,0.0371,1
0.8656,0.4024,0.1749,0.2644,2456,0,0.0462,0
0.3128,0.7163,0.2869,0.1953,2456,9,0.056,1
0.8744,0.4204,0.1714,0.2163,2457,0,0.0371,0
0.2866,0.7268,0.2554,0.1442,2457,9,0.0368,1
0.5541,0.4458,0.6495,0.3175,2458,9,0.2062,0
0.4865,0.5542,0.6224,0.4568,2459,9,0.2844,0
0.4499,0.4749,0.5343,0.358,2460,9,0.1913,0
0.6492,0.3105,0.1837,0.1304,2461,9,0.024,0
0.8301,0.5935,0.1779,0.1157,2461,9,0.0206,1
0.331,0.5286,0.5217,0.3238,2462,9,0.1689,0
0.3882,0.6956,0.6191,0.3839,2463,9,0.2377,0
0.5,0.3856,0.6535,0.3987,2463,9,0.2605,1
0.2119,0.3216,0.1837,0.0842,2464,0,0.0155,0
0.211,0.3438,0.1641,0.0735,2465,0,0.0121,0
0.3329,0.5286,0.5157,0.3238,2466,9,0.167,0
0.3329,0.5286,0.5157,0.3238,2467,9,0.167,0
0.3329,0.5286,0.5157,0.3238,2468,9,0.167,0
0.3329,0.5286,0.5157,0.3238,2469,9,0.167,0
0.3329,0.5286,0.5157,0.3238,2470,9,0.167,0
0.3329,0.5286,0.5157,0.3238,2471,9,0.167,0
0.3329,0.5286,0.5157,0.3238,2472,9,0.167,0
0.3329,0.5286,0.5157,0.3238,2473,9,0.167,0
0.3329,0.5286,0.5157,0.3238,2474,9,0.167,0
0.3329,0.5286,0.5157,0.3238,2475,9,0.167,0
0.3329,0.5286,0.5157,0.3238,2476,9,0.167,0
0.3329,0.5286,0.5157,0.3238,2477,9,0.167,0
0.4853,0.5253,0.6587,0.3624,2478,8,0.2387,0
0.4896,0.589,0.8198,0.5251,2479,12,0.4305,0
0.5156,0.4377,0.8301,0.5785,2480,12,0.4803,0
0.5459,0.4964,0.609,0.3867,2481,9,0.2355,0
0.3874,0.8043,0.5924,0.3437,2481,9,0.2036,1
0.5042,0.5251,0.6424,0.401,2482,9,0.2576,0
0.3832,0.8151,0.6341,0.3222,2482,9,0.2043,1
0.5083,0.5,0.5006,0.6373,2483,9,0.319,0
0.3345,0.5286,0.5108,0.3238,2484,9,0.1654,0
0.3345,0.5286,0.5108,0.3238,2485,9,0.1654,0
0.5418,0.4315,0.5553,0.3457,2486,0,0.192,0
0.4848,0.425,0.4868,0.3327,2487,0,0.162,0
0.4911,0.5061,0.1529,0.232,2488,0,0.0355,0
0.3454,0.5015,0.1102,0.2289,2488,8,0.0252,1
0.8217,0.4908,0.1529,0.2564,2488,8,0.0392,2
0.5142,0.4969,0.1706,0.2259,2489,0,0.0385,0
0.66,0.4969,0.1706,0.2503,2489,9,0.0427,1
0.4449,0.5275,0.1244,0.232,2490,8,0.0289,0
0.4716,0.5229,0.128,0.2289,2491,8,0.0293,0
0.5344,0.4031,0.7467,0.4551,2492,9,0.3398,0
0.5545,0.5468,0.6445,0.3827,2493,0,0.2466,0
0.5397,0.5128,0.6346,0.3997,2494,0,0.2536,0
0.4603,0.5383,0.7337,0.3997,2495,0,0.2932,0
0.5787,0.5425,0.6824,0.3571,2496,0,0.2437,0
0.5577,0.4915,0.7034,0.3741,2497,0,0.2632,0
0.584,0.4787,0.6719,0.3656,2498,0,0.2457,0
0.4895,0.5255,0.6929,0.3571,2499,8,0.2475,0
0.5052,0.5043,0.6404,0.3486,2500,0,0.2233,0
0.5105,0.5128,0.7139,0.3656,2501,0,0.261,0
0.4738,0.4915,0.7244,0.3741,2502,0,0.271,0
0.5525,0.5595,0.6929,0.3571,2503,0,0.2475,0
0.71,0.4532,0.5039,0.5017,2504,11,0.2528,0
0.4685,0.5298,0.7559,0.3827,2505,12,0.2892,0
0.4475,0.5255,0.6929,0.3571,2506,0,0.2475,0
0.5577,0.5085,0.7664,0.4422,2507,12,0.3389,0
0.5157,0.4787,0.7034,0.3316,2508,0,0.2333,0
0.5577,0.4915,0.8294,0.4252,2509,12,0.3526,0
0.5,0.4957,0.7559,0.4677,2510,0,0.3535,0
0.4843,0.5383,0.6404,0.3316,2510,0,0.2124,1
0.5052,0.5,0.6824,0.3571,2511,0,0.2437,0
0.5105,0.4957,0.6089,0.2806,2511,0,0.1709,1
0.5577,0.5128,0.7874,0.4507,2512,0,0.3549,0
0.563,0.5085,0.6929,0.3741,2512,0,0.2592,1
0.4685,0.5085,0.6929,0.4592,2513,0,0.3182,0
0.4738,0.5128,0.5984,0.3827,2513,0,0.229,1
0.5512,0.6781,0.757,0.4472,2514,9,0.3385,0
0.4521,0.7963,0.7233,0.3598,2515,12,0.2602,0
0.4172,0.1825,0.6362,0.3034,2516,8,0.193,0
0.5261,0.5317,0.732,0.381,2516,8,0.2789,1
0.1966,0.5052,0.2615,0.1256,2517,8,0.0328,0
0.3838,0.814,0.2356,0.1361,2517,8,0.0321,1
0.1659,0.5327,0.213,0.1544,2518,0,0.0329,0
0.2064,0.5039,0.279,0.171,2519,1,0.0477,0
0.3735,0.8315,0.2109,0.1315,2519,9,0.0277,1
0.1707,0.4961,0.2011,0.171,2520,1,0.0344,0
0.3556,0.8104,0.2076,0.1263,2520,9,0.0262,1
0.1967,0.5053,0.279,0.1631,2521,1,0.0455,0
0.3556,0.8289,0.2076,0.1368,2521,9,0.0284,1
0.5206,0.5292,0.6902,0.3592,2522,0,0.248,0
0.1875,0.5079,0.2409,0.1662,2523,1,0.04,0
0.3714,0.8258,0.2181,0.1425,2523,9,0.0311,1
0.1733,0.541,0.2123,0.1243,2524,0,0.0264,0
0.157,0.6243,0.2254,0.127,2525,8,0.0286,0
0.1782,0.5397,0.2091,0.1481,2526,0,0.031,0
0.1822,0.5196,0.2549,0.1334,2527,8,0.034,0
0.5416,0.4452,0.7485,0.472,2528,5,0.3533,0
0.526,0.4326,0.6965,0.3793,2529,0,0.2642,0
0.526,0.5,0.6965,0.3793,2530,0,0.2642,0
0.5208,0.5042,0.6238,0.3371,2530,0,0.2103,1
0.4584,0.5464,0.6862,0.3877,2531,0,0.266,0
0.4792,0.5421,0.6446,0.3456,2531,0,0.2227,1
0.4948,0.4958,0.6758,0.3371,2532,0,0.2278,0
0.5832,0.5253,0.7693,0.4467,2533,0,0.3436,0
0.5728,0.5084,0.6862,0.3793,2533,0,0.2602,1
0.5815,0.5452,0.7382,0.3893,2534,12,0.2874,0
0.6545,0.2358,0.6266,0.3545,2534,9,0.2222,1
0.5769,0.5108,0.2874,0.3896,2535,0,0.112,0
0.5769,0.5108,0.2874,0.3896,2536,9,0.112,0
0.5267,0.4756,0.3208,0.3734,2537,0,0.1198,0
0.4566,0.6272,0.2874,0.4058,2538,0,0.1166,0
0.5568,0.619,0.2874,0.3896,2539,9,0.112,0
0.5033,0.6948,0.2874,0.3896,2540,0,0.112,0
0.5769,0.5271,0.2874,0.3896,2541,0,0.112,0
0.5902,0.6136,0.2874,0.3896,2542,9,0.112,0
0.4933,0.4702,0.3074,0.3842,2543,0,0.1181,0
0.6972,0.5974,0.2874,0.3896,2544,9,0.112,0
0.51,0.4838,0.2874,0.3896,2545,9,0.112,0
0.4833,0.6407,0.2874,0.3896,2546,0,0.112,0
0.5902,0.5108,0.2874,0.3896,2547,0,0.112,0
0.6437,0.5379,0.2874,0.3896,2548,0,0.112,0
0.6036,0.5595,0.2874,0.3896,2549,0,0.112,0
0.4432,0.6082,0.3542,0.368,2550,0,0.1303,0
0.4699,0.7002,0.2874,0.3896,2551,0,0.112,0
0.5936,0.5271,0.2941,0.3896,2552,0,0.1146,0
0.6103,0.5379,0.2874,0.3896,2553,0,0.112,0
0.5368,0.4811,0.3408,0.3734,2554,0,0.1273,0
0.52,0.4865,0.3208,0.3734,2555,0,0.1198,0
0.4911,0.5036,0.7218,0.4113,2556,12,0.2968,0
0.6236,0.5758,0.3408,0.368,2557,0,0.1254,0
0.5234,0.6245,0.2874,0.3896,2558,0,0.112,0
0.4967,0.5054,0.3542,0.3571,2559,0,0.1265,0
0.5434,0.5568,0.3007,0.395,2560,0,0.1188,0
0.5,0.6299,0.3074,0.4113,2561,0,0.1264,0
0.4632,0.619,0.2874,0.3896,2562,0,0.112,0
0.5969,0.5379,0.2874,0.3896,2563,0,0.112,0
0.5702,0.5054,0.2874,0.3896,2564,0,0.112,0
0.5702,0.5433,0.2874,0.3896,2565,0,0.112,0
0.5033,0.4919,0.3542,0.3734,2566,0,0.1323,0
0.3864,0.4513,0.2941,0.3896,2567,0,0.1146,0
0.1763,0.5303,0.2668,0.1899,2568,1,0.0507,0
0.1551,0.5303,0.218,0.153,2569,1,0.0334,0
0.1714,0.5409,0.218,0.1583,2570,1,0.0345,0
0.4423,0.517,0.7135,0.3741,2571,8,0.2669,0
0.4108,0.1684,0.6925,0.2721,2571,8,0.1884,1
0.6626,0.8656,0.6086,0.2211,2571,8,0.1345,2
0.1702,0.5212,0.209,0.1481,2572,9,0.031,0
0.1833,0.5185,0.2481,0.1587,2573,12,0.0394,0
0.3792,0.8201,0.1828,0.1217,2573,9,0.0223,1
0.1702,0.5357,0.209,0.1561,2574,0,0.0326,0
0.1849,0.5331,0.2449,0.1508,2575,0,0.0369,0
0.172,0.6387,0.2326,0.1361,2576,8,0.0317,0
0.3562,0.9265,0.2456,0.0837,2576,8,0.0206,1
0.1473,0.6181,0.2201,0.1495,2577,9,0.0329,0
0.1651,0.6154,0.2427,0.1391,2578,9,0.0337,0
0.4841,0.4785,0.7308,0.4118,2579,9,0.301,0
0.5305,0.4718,0.6271,0.3457,2580,0,0.2168,0
0.4826,0.5212,0.6533,0.388,2581,0,0.2535,0
0.1432,0.6253,0.1857,0.1266,2582,9,0.0235,0
0.4593,0.4481,0.8255,0.5469,2583,12,0.4515,0
0.1717,0.6109,0.235,0.1252,2584,9,0.0294,0
0.1701,0.513,0.2317,0.1331,2585,8,0.0308,0
0.3536,0.8275,0.2446,0.1357,2585,8,0.0332,1
0.3471,0.8183,0.1931,0.1174,2586,9,0.0227,0
0.1621,0.5052,0.2478,0.1383,2586,0,0.0343,1
0.1717,0.5065,0.2671,0.1618,2586,0,0.0432,2
0.4461,0.4841,0.4112,0.5873,2587,0,0.2415,0
0.1743,0.6168,0.2333,0.1417,2588,8,0.0331,0
0.8306,0.2114,0.1458,0.181,2588,8,0.0264,1
0.5,0.4955,0.4586,0.5986,2589,8,0.2745,0
0.1397,0.6447,0.1948,0.121,2590,0,0.0236,0
0.1494,0.621,0.2207,0.1263,2591,8,0.0279,0
0.4718,0.4725,0.4632,0.6227,2592,8,0.2885,0
0.4096,0.5595,0.5649,0.5769,2593,9,0.3259,0
0.4831,0.4954,0.5536,0.6136,2594,9,0.3397,0
0.5621,0.5183,0.5762,0.6044,2595,9,0.3483,0
0.4774,0.4863,0.4519,0.6319,2596,8,0.2856,0
0.4661,0.5321,0.4745,0.6136,2597,8,0.2912,0
0.5113,0.4954,0.4519,0.6136,2598,8,0.2773,0
0.5452,0.5366,0.4519,0.5861,2599,8,0.2649,0
0.5518,0.5385,0.579,0.3711,2600,9,0.2149,0
0.3661,0.5035,0.3975,0.3011,2601,11,0.1197,0
0.4772,0.5786,0.8105,0.4623,2602,0,0.3747,0
0.5262,0.4915,0.6816,0.3571,2603,5,0.2434,0
0.5315,0.5298,0.5663,0.3316,2604,5,0.1878,0
0.6049,0.4787,0.6502,0.3827,2605,5,0.2488,0
0.5524,0.5128,0.7131,0.3827,2606,0,0.2729,0
0.6101,0.5893,0.6816,0.3827,2607,9,0.2608,0
0.5534,0.4228,0.4957,0.3149,2608,9,0.1561,0
0.5686,0.4506,0.5262,0.3087,2609,9,0.1625,0
0.4423,0.5043,0.6816,0.3486,2610,8,0.2376,0
0.6153,0.1769,0.6921,0.2891,2610,8,0.2001,1
0.4528,0.568,0.6187,0.3571,2611,5,0.221,0
0.4804,0.5,0.3919,0.5079,2612,9,0.1991,0
0.5642,0.6259,0.3176,0.405,2613,7,0.1287,0
0.5405,0.5411,0.2838,0.3886,2614,0,0.1103,0
0.4561,0.3714,0.2771,0.3996,2615,4,0.1107,0
0.429,0.4589,0.2906,0.4105,2616,7,0.1193,0
0.4392,0.407,0.2027,0.3503,2617,8,0.071,0
0.5777,0.4891,0.3447,0.405,2618,0,0.1396,0
0.5541,0.4097,0.2703,0.3448,2619,9,0.0932,0
0.4155,0.4042,0.2095,0.3558,2620,8,0.0745,0
0.6859,0.4398,0.2501,0.3284,2621,9,0.0821,0
0.3277,0.4836,0.2501,0.3284,2622,9,0.0821,0
0.3141,0.5,0.2365,0.3284,2623,9,0.0777,0
0.7163,0.4261,0.2568,0.3448,2624,9,0.0886,0
0.3209,0.4945,0.2636,0.3394,2625,9,0.0894,0
0.3108,0.5712,0.2568,0.3284,2626,9,0.0843,0
0.6791,0.4507,0.2636,0.3503,2627,9,0.0923,0
0.3243,0.5602,0.2568,0.3503,2628,9,0.09,0
0.3209,0.5547,0.2906,0.3941,2629,9,0.1145,0
0.3108,0.552,0.2568,0.3558,2630,9,0.0914,0
0.6723,0.4124,0.2501,0.3284,2631,9,0.0821,0
0.4774,0.4863,0.8476,0.467,2632,12,0.3959,0
0.4456,0.5235,0.2683,0.435,2633,9,0.1167,0
0.3586,0.403,0.2393,0.3939,2634,9,0.0942,0
0.5036,0.5176,0.3118,0.4586,2635,9,0.143,0
0.4927,0.5176,0.3045,0.4468,2636,9,0.1361,0
0.4637,0.4794,0.29,0.4292,2637,9,0.1245,0
