x center,y center,width,height,confidence,ImageID,labelID,Area,boxID,predTag
0.3506,0.4471,0.35590000000000005,0.32609999999999995,0.8417,2038,11,0.0,0,1
0.505475,0.440725,0.90235,0.49965000000000004,0.4009,2039,9,0.0,0,1
0.6249,0.4923,0.5865,0.3348,0.4814,2040,9,0.1964,0,1
0.3421,0.5798,0.388,0.3611,0.8038,2041,11,0.0,0,1
0.4916,0.6493,0.4599,0.6425,0.8445,2042,12,0.2955,0,1
0.5175000000000001,0.61995,0.46240000000000003,0.6818,0.7685,2043,12,0.0,0,1
0.6775249999999999,0.27342500000000003,0.60245,0.53095,0.9007,2044,9,0.0,0,1
0.5399,0.4991,0.467,0.3926,0.8832,2045,9,0.1834,0,1
0.4637,0.6282,0.4529,0.668,0.8481,2046,12,0.3025,0,1
0.6809499999999999,0.274175,0.5934,0.5290499999999999,0.8988,2047,9,0.0,0,1
0.5,0.549,0.3769,0.3944,0.9235,2048,8,0.1486,0,1
0.5092749999999999,0.38595,0.67445,0.742,0.864,2049,9,0.0,0,1
0.40405,0.7253,0.6074999999999999,0.5435000000000001,0.8667,2050,9,0.0,0,1
0.5853,0.6013,0.512,0.4778,0.5739,2051,0,0.2446,0,1
0.5597,0.5114,0.4796,0.4034,0.8784,2052,9,0.1935,0,1
0.4346,0.4951,0.7135,0.5448,0.8648,2053,8,0.3887,0,1
0.5242,0.5088,0.4609,0.4532,0.6104,2054,5,0.2089,0,1
0.5189,0.5138,0.4013,0.4219,0.83,2055,5,0.1693,0,1
0.5184,0.4657,0.4687,0.4336,0.7038,2056,5,0.2032,0,1
0.5084,0.556,0.4226,0.4332,0.7961,2057,5,0.1831,0,1
0.4953,0.6702,0.4367,0.6164,0.6549,2058,12,0.2692,0,1
0.4916,0.6457,0.4209,0.6247,0.864,2059,9,0.2629,0,1
0.4589,0.6878,0.44259999999999994,0.5782,0.7731,2060,0,0.0,0,1
0.373875,0.562725,0.44594999999999996,0.60945,0.3868,2061,0,0.0,0,1
0.5174,0.6615,0.4289,0.6165,0.8767,2062,12,0.2644,0,1
0.4879,0.6678,0.4278,0.6216,0.8187,2063,12,0.2659,0,1
0.4617,0.6981,0.4016,0.5481,0.8911,2064,12,0.2201,0,1
0.45294999999999996,0.6849,0.41159999999999997,0.5946,0.468,2065,12,0.0,0,1
0.4588,0.6896,0.43890000000000007,0.5785,0.7795,2066,0,0.0,0,1
0.584575,0.40552499999999997,0.67405,0.33265,0.8842,2067,0,0.0,0,1
0.4542,0.6844,0.38869999999999993,0.5865,0.8113,2068,0,0.0,0,1
0.4974,0.6837,0.3799,0.5691999999999999,0.6699,2069,9,0.0,0,1
0.4731,0.6467,0.4259,0.6155,0.9104,2070,9,0.2621,0,1
0.5068,0.7021,0.4162,0.5154,0.804,2071,0,0.2145,0,1
0.538,0.6807,0.4143,0.587,0.8976,2072,9,0.2432,0,1
0.6266,0.4616,0.6436,0.8351,0.9082,2073,9,0.0,0,1
0.5168,0.515,0.1949,0.1415,0.9113,2074,0,0.0276,0,1
0.521,0.4855,0.20260000000000006,0.12760000000000005,0.825,2075,7,0.0,0,1
0.4936,0.5055000000000001,0.20210000000000006,0.13790000000000002,0.8769,2076,0,0.0,0,1
0.5125,0.5234,0.1893,0.1349,0.8873,2077,0,0.0255,0,1
0.5874,0.4918,0.5536,0.3842,0.5305,2078,5,0.2127,0,1
0.30882499999999996,0.617225,0.56865,0.35895000000000005,0.6874,2079,0,0.0,0,1
0.311,0.62595,0.5517,0.35189999999999994,0.6201,2080,9,0.0,0,1
0.4391,0.5486,0.4229,0.4287,0.8334,2081,5,0.1813,0,1
0.4737,0.5279,0.4142,0.4251,0.7715,2082,5,0.1761,0,1
0.5102,0.5021,0.5433,0.4724,0.8335,2083,0,0.2567,0,1
0.4773,0.451,0.3362,0.264,0.8788,2084,9,0.0887,0,1
0.507,0.5185,0.38860000000000006,0.3284,0.5984,2085,12,0.0,0,1
0.612025,0.585725,0.5103499999999999,0.47905000000000003,0.9102,2086,9,0.0,0,1
0.4323,0.64345,0.46219999999999994,0.4748000000000001,0.8721,2087,9,0.0,0,1
0.4595,0.655,0.4315,0.6362,0.8744,2088,12,0.2745,0,1
0.5534,0.5219,0.4857,0.4203,0.7311,2089,0,0.2042,0,1
0.5434,0.5065,0.4885,0.4095,0.8812,2090,9,0.2001,0,1
0.628,0.5428,0.4592,0.3952,0.8696,2091,9,0.1815,0,1
0.4305,0.676925,0.40870000000000006,0.5784500000000001,0.8897,2092,9,0.0,0,1
0.484825,0.4863,0.62925,0.9729,0.9246,2093,9,0.0,0,1
0.4877,0.5836,0.4104,0.4002,0.752,2094,5,0.1642,0,1
0.5069,0.5053,0.3326,0.2628,0.8711,2095,9,0.0874,0,1
0.44,0.38470000000000004,0.5213,0.4775000000000001,0.8591,2096,9,0.0,0,1
0.427075,0.38869999999999993,0.5244500000000001,0.4775,0.8824,2097,9,0.0,0,1
0.3575,0.338275,0.5234,0.4835499999999999,0.8833,2098,9,0.0,0,1
0.4757,0.4644,0.3331,0.2548,0.8641,2099,9,0.0849,0,1
0.4849,0.5579,0.4545,0.4539,0.7722,2100,5,0.2063,0,1
0.605,0.5597,0.4365,0.4633,0.7245,2101,5,0.2022,0,1
0.6059,0.5622,0.4536,0.4746,0.6338,2102,5,0.2153,0,1
0.5107,0.4993,0.5217,0.4118,0.8722,2103,8,0.2148,0,1
0.5213,0.52815,0.6051,0.4996,0.746,2104,0,0.0,0,1
0.5762,0.5193,0.4787,0.5026,0.746,2105,5,0.2406,0,1
0.576,0.5528,0.4295,0.4408,0.8241,2106,5,0.1893,0,1
0.4623,0.5258,0.6324,0.4627,0.0247,2107,7,0.2926,3,1
0.4872,0.503,0.4451,0.4648,0.8333,2108,5,0.2069,0,1
0.5764,0.5514,0.4336,0.4482,0.8058,2109,5,0.1943,0,1
0.5102,0.5093,0.6063,0.4855,0.8277,2110,8,0.2944,0,1
0.4873,0.5421,0.4398,0.4626,0.8273,2111,5,0.2035,0,1
0.4813,0.5046,0.4404,0.4596,0.828,2112,5,0.2024,0,1
0.5346,0.552,0.5659,0.4813,0.6137,2113,5,0.2724,0,1
0.5793,0.4994,0.4962,0.4568,0.435,2114,5,0.2267,0,1
0.4601,0.5108,0.4675,0.493,0.7356,2115,5,0.2305,0,1
0.5936,0.5586,0.453,0.4904,0.5971,2116,5,0.2222,0,1
0.4428,0.5366,0.4323,0.4685,0.7639,2117,5,0.2025,0,1
0.486,0.509,0.3017,0.6066,0.9264,2118,8,0.183,0,1
0.5112,0.5251,0.3007,0.611,0.9034,2120,8,0.1837,0,1
0.454,0.5107,0.2918,0.6078,0.8992,2121,8,0.1773,0,1
0.5402,0.5121,0.3123,0.6052,0.9103,2122,8,0.189,0,1
0.5244,0.5345,0.4172,0.6094,0.91,2123,9,0.2542,0,1
0.501,0.4952,0.2853,0.5943,0.9131,2124,8,0.1696,0,1
0.5475,0.5133,0.3117,0.6138,0.874,2126,8,0.1913,0,1
0.4649,0.7037,0.4509000000000001,0.5308000000000002,0.7665,2127,0,0.0,0,1
0.565175,0.64,0.52425,0.4608000000000001,0.9012,2128,9,0.0,0,1
0.3534,0.517475,0.6294000000000001,0.6750499999999999,0.8772,2129,9,0.0,0,1
0.4781,0.515,0.3393,0.2619,0.8667,2130,9,0.0889,0,1
0.4778,0.4895,0.17999999999999994,0.2523000000000001,0.7212,2131,0,0.0,0,1
0.5068,0.5019,0.3366,0.2706,0.8721,2132,9,0.0911,0,1
0.42522499999999996,0.3778,0.5265500000000001,0.48879999999999996,0.8697,2133,9,0.0,0,1
0.374125,0.33777499999999994,0.52255,0.49294999999999994,0.8655,2134,9,0.0,0,1
0.5648,0.5343,0.446,0.4884,0.7464,2135,5,0.2178,0,1
0.4878,0.5171,0.4259,0.4533,0.7475,2136,5,0.1931,0,1
0.5488,0.5016,0.5061,0.414,0.8465,2137,0,0.2095,0,1
0.4768,0.5119,0.2709,0.5928,0.9238,2138,8,0.1606,0,1
0.5733,0.505,0.324,0.6269,0.9339,2139,8,0.2031,0,1
0.4549,0.501,0.2584,0.5638,0.9169,2140,8,0.1457,0,1
0.5376,0.4969,0.3087,0.6213,0.9239,2141,8,0.1918,0,1
0.36395,0.5296,0.7311000000000001,0.6582999999999999,0.8826,2142,9,0.0,0,1
0.4821,0.4508,0.3003,0.6073,0.922,2143,8,0.1824,0,1
0.5102,0.5186,0.3088,0.621,0.9173,2144,8,0.1918,0,1
0.6468,0.53995,0.5872999999999999,0.6948000000000001,0.6803,2145,11,0.0,0,1
0.4834,0.5357,0.3953,0.5992,0.9109,2146,9,0.2369,0,1
0.4868,0.4869,0.2769,0.5961,0.9086,2147,8,0.1651,0,1
0.5378,0.513,0.3968,0.368,0.7253,2148,8,0.146,0,1
0.5129,0.4517,0.4869,0.3453,0.6061,2149,5,0.1681,0,1
0.4404,0.5301,0.4345,0.291,0.8643,2150,12,0.1265,0,1
0.3805,0.4971,0.2761,0.3399,0.8848,2151,9,0.0939,0,1
0.414,0.4375,0.2752,0.3317,0.91,2152,9,0.0913,0,1
0.4181,0.5867,0.6619,0.5129,0.8821,2153,0,0.3395,0,1
0.624,0.4395,0.6148,0.4662,0.8397,2154,0,0.2866,0,1
0.6186,0.4415,0.631,0.4605,0.8004,2155,0,0.2906,0,1
0.4319,0.5926,0.6539,0.5175,0.8858,2156,0,0.3384,0,1
0.4954,0.4789,0.5251,0.4089,0.6889,2157,12,0.2147,0,1
0.4968,0.3999,0.6217,0.5186,0.8517,2158,9,0.3224,0,1
0.3401,0.6047,0.5988,0.4847,0.8638,2159,9,0.2902,0,1
0.49,0.4564,0.6063,0.4942,0.8657,2160,9,0.2997,0,1
0.3699,0.5942,0.6141,0.4886,0.9069,2161,9,0.3,0,1
0.5674,0.4929,0.6392,0.388,0.8835,2162,12,0.248,0,1
0.3947,0.4,0.6289,0.5074,0.8659,2163,9,0.3191,0,1
0.4665,0.6123,0.6343,0.5111,0.8582,2164,9,0.3242,0,1
0.31675,0.37029999999999996,0.48639999999999994,0.40890000000000004,0.901,2165,0,0.0,0,1
0.32585000000000003,0.38282499999999997,0.48830000000000007,0.40854999999999997,0.8993,2166,0,0.0,0,1
0.4317,0.4321,0.2653,0.3327,0.8828,2167,9,0.0883,0,1
0.4931,0.5187,0.4385,0.2892,0.8151,2168,12,0.1268,0,1
0.5234,0.4839,0.557,0.4702,0.831,2169,12,0.2619,0,1
0.4989,0.4984,0.4727,0.3652,0.8596,2170,12,0.1726,0,1
0.6205,0.4126,0.6419,0.5078,0.8583,2171,0,0.326,0,1
0.6078,0.3917,0.6533,0.4976,0.7684,2172,0,0.3251,0,1
0.3979,0.5568,0.65,0.4222,0.7951,2173,0,0.2744,0,1
0.4752,0.6235,0.6142,0.5642,0.8911,2174,0,0.3465,0,1
0.6345,0.4793,0.6137,0.4189,0.8402,2175,0,0.2571,0,1
0.4307,0.6339,0.6812,0.5298,0.691,2176,0,0.3609,0,1
0.5061,0.47529999999999994,0.5524,0.4013999999999999,0.8595,2177,0,0.0,0,1
0.48312499999999997,0.489,0.58665,0.36539999999999995,0.5831,2178,9,0.0,0,1
0.4912,0.4893,0.5728,0.3,0.8707,2179,8,0.1719,0,1
0.489,0.6714,0.3537,0.5103,0.803,2181,0,0.1805,0,1
0.6564,0.581,0.6099,0.4831,0.873,2182,9,0.2946,0,1
0.6375,0.537,0.6428,0.4943,0.8482,2183,9,0.3177,0,1
0.5895,0.592,0.6488,0.5067,0.8803,2184,9,0.3288,0,1
0.4413,0.582,0.6578,0.5067,0.8753,2185,9,0.3333,0,1
0.5749,0.5808,0.6799,0.531,0.8135,2186,9,0.3611,0,1
0.5906,0.5956,0.6355,0.5107,0.8675,2187,9,0.3246,0,1
0.4484,0.5099,0.6542,0.5025,0.8737,2188,9,0.3287,0,1
0.5237499999999999,0.5553,0.6390999999999999,0.48740000000000006,0.4545,2189,5,0.0,0,1
0.566,0.5506,0.5493,0.4529,0.8345,2190,8,0.2487,0,1
0.5316500000000001,0.545,0.7375,0.5273000000000001,0.6359,2191,9,0.0,0,1
0.5425,0.4941,0.7672,0.4913,0.5647,2192,9,0.377,0,1
0.5172,0.5015,0.4677,0.3255,0.8733,2193,9,0.1523,0,1
0.5845,0.5339,0.7049,0.5273,0.8189,2194,9,0.3717,0,1
0.4625,0.455,0.7231,0.5276,0.8736,2195,9,0.3815,0,1
0.63775,0.59495,0.5136,0.4046,0.9068,2196,0,0.0,0,1
0.593,0.6156,0.33360000000000006,0.5318,0.8342,2197,0,0.0,0,1
0.49785,0.495925,0.9653,0.94105,0.9143,2198,8,0.0,0,1
0.5155,0.6565,0.3632,0.5243,0.8549,2199,0,0.1904,0,1
0.5192,0.5817,0.471,0.6401,0.7998,2200,8,0.3015,0,1
0.7225999999999999,0.568225,0.3356,0.82925,0.9327,2202,9,0.0,0,1
0.65565,0.613775,0.5749,0.4136500000000001,0.8957,2203,0,0.0,0,1
0.2374,0.40505,0.3043,0.2037,0.2038,2204,0,0.0,0,1
0.65585,0.616925,0.5662999999999999,0.40315,0.8924,2205,12,0.0,0,1
0.445575,0.316775,0.27854999999999996,0.62315,0.9081,2206,8,0.0,0,1
0.4981,0.484975,0.15620000000000006,0.23795,0.9185,2207,0,0.0,0,1
0.5171,0.48129999999999995,0.15850000000000003,0.23759999999999998,0.9167,2208,0,0.0,0,1
0.300675,0.322625,0.55125,0.5956499999999999,0.8981,2209,0,0.0,0,1
0.4432,0.4965,0.28559999999999997,0.23430000000000006,0.9037,2210,8,0.0,0,1
0.572525,0.5029,0.28715,0.24300000000000005,0.8899,2211,8,0.0,0,1
0.5125,0.5225,0.1532,0.23150000000000004,0.8973,2212,0,0.0,0,1
0.4357,0.5616,0.36180000000000007,0.548,0.8236,2213,0,0.0,0,1
0.5194,0.5133,0.4355,0.5237,0.8105,2214,0,0.2281,0,1
0.4443,0.4883,0.3643,0.5704,0.8965,2215,12,0.2078,0,1
0.663375,0.6174999999999999,0.5117499999999999,0.4076000000000001,0.885,2216,0,0.0,0,1
0.4995,0.4675,0.5185,0.3728,0.8493,2217,9,0.1933,0,1
0.4493,0.5091,0.6694,0.3823,0.916,2218,8,0.2559,0,1
0.4296,0.5015,0.5242,0.3513,0.8664,2219,0,0.1842,0,1
0.7068,0.4308,0.391,0.5089,0.8131,2220,9,0.199,0,1
0.5491,0.4951,0.2628,0.4834,0.8863,2221,8,0.127,0,1
0.4269,0.5456,0.2355,0.4859,0.9079,2222,8,0.1144,0,1
0.4115,0.5469,0.3601,0.5011,0.823,2223,9,0.1804,0,1
0.4411,0.5684,0.3337,0.5093000000000001,0.8183,2224,9,0.0,0,1
0.482,0.5064,0.46629999999999994,0.5253999999999999,0.8174,2225,0,0.0,0,1
0.4341,0.5568,0.3176,0.5073,0.869,2226,12,0.1611,0,1
0.4325,0.4888,0.4314,0.5919,0.881,2227,12,0.2553,0,1
0.4867,0.5786,0.6273,0.3424,0.8755,2228,9,0.2148,0,1
0.4427,0.6109,0.369,0.5392,0.8889,2229,9,0.199,0,1
0.43504999999999994,0.370375,0.7890999999999999,0.58345,0.8715,2230,0,0.0,0,1
0.4019,0.6761,0.37249999999999994,0.5827,0.6082,2231,9,0.0,0,1
0.5173,0.5421,0.3314,0.502,0.903,2232,0,0.1664,0,1
0.3589,0.6459,0.6249,0.3623,0.8605,2233,9,0.2264,0,1
0.5572,0.5317,0.5,0.2843,0.8971,2234,9,0.1422,0,1
0.4435,0.4743,0.5239,0.2725,0.8777,2235,0,0.1428,0,1
0.4925,0.5093,0.6658,0.4402,0.8666,2236,12,0.2931,0,1
0.506,0.4483,0.473,0.2603,0.9005,2237,9,0.1231,0,1
0.6069,0.4575,0.6393,0.509,0.8837,2238,9,0.3254,0,1
0.4724,0.564,0.3102,0.188,0.8764,2239,8,0.0583,0,1
0.5028,0.5101,0.3217,0.1842,0.9104,2240,8,0.0593,0,1
0.4125,0.41,0.3194,0.2134,0.908,2241,9,0.0682,0,1
0.39964999999999995,0.32484999999999997,0.6251,0.5987,0.8313,2242,9,0.0,0,1
0.4821,0.5162,0.476,0.2667,0.873,2243,8,0.127,0,1
0.5504,0.524825,0.34149999999999997,0.5058499999999999,0.7075,2244,0,0.0,0,1
0.5684,0.42010000000000003,0.33349999999999996,0.5022,0.8705,2245,0,0.0,0,1
0.477,0.4698,0.2859,0.4524,0.8984,2246,9,0.1294,0,1
0.5129,0.4809,0.2967,0.4462,0.9021,2247,9,0.1324,0,1
0.4648,0.5907,0.3011,0.4412,0.9154,2248,9,0.1328,0,1
0.5461,0.4665,0.2898,0.4485,0.8944,2249,9,0.13,0,1
0.4733,0.505,0.2889,0.4509,0.9044,2250,9,0.1303,0,1
0.4706,0.48150000000000004,0.2977000000000001,0.46570000000000006,0.8973,2251,9,0.0,0,1
0.5198,0.4633,0.3042,0.4568,0.9098,2252,9,0.139,0,1
0.4177,0.636225,0.34209999999999996,0.5955499999999999,0.8302,2253,0,0.0,0,1
0.4527,0.4595,0.2967,0.4643,0.9026,2254,9,0.1378,0,1
0.5556749999999999,0.4373,0.35425000000000006,0.5385,0.8494,2255,0,0.0,0,1
0.4411,0.4851,0.2954,0.4525,0.8508,2256,9,0.1337,0,1
0.521625,0.4765,0.33105,0.49670000000000003,0.8908,2257,0,0.0,0,1
0.46529999999999994,0.4752,0.30419999999999997,0.45600000000000007,0.8866,2258,9,0.0,0,1
0.4652,0.4974,0.4905,0.2835,0.9198,2259,8,0.139,0,1
0.5005,0.4737,0.5104,0.2836,0.7398,2260,8,0.1447,0,1
0.4742,0.5198,0.5062,0.2786,0.9111,2261,8,0.141,0,1
0.4893,0.4777,0.5077,0.2828,0.8813,2262,8,0.1436,0,1
0.4893,0.4904,0.509,0.2879,0.9104,2263,8,0.1465,0,1
0.4788,0.5133,0.5029,0.2778,0.9154,2264,8,0.1397,0,1
0.5094,0.4849,0.515,0.2855,0.8963,2265,8,0.147,0,1
0.5108,0.4191,0.5016,0.2791,0.9014,2266,8,0.14,0,1
0.4917,0.4792,0.4879,0.2734,0.8751,2267,8,0.1334,0,1
0.4877,0.5246,0.494,0.284,0.9012,2268,8,0.1403,0,1
0.4653,0.5507,0.5106,0.2824,0.9218,2269,8,0.1442,0,1
0.4767,0.5368,0.4948,0.2838,0.9207,2270,8,0.1404,0,1
0.4848,0.5067,0.5024,0.289,0.9281,2271,8,0.1452,0,1
0.5312,0.4605,0.514,0.29,0.9208,2272,8,0.149,0,1
0.4737,0.5301,0.5011,0.2809,0.9203,2273,8,0.1407,0,1
0.5689,0.5184,0.4926,0.2811,0.9006,2274,8,0.1385,0,1
0.4853,0.4696,0.5065,0.2907,0.9122,2275,8,0.1472,0,1
0.4885,0.5359,0.5074,0.2861,0.9214,2276,8,0.1452,0,1
0.4776,0.5361,0.4854,0.2797,0.9175,2277,8,0.1358,0,1
0.4746,0.5095,0.5176,0.2911,0.9218,2278,8,0.1507,0,1
0.4714,0.47755000000000003,0.3867999999999999,0.31099999999999994,0.7838,2279,0,0.0,0,1
0.3914,0.46499999999999997,0.29690000000000005,0.5883,0.8483,2280,8,0.0,0,1
0.3991,0.4221,0.3074,0.2091,0.9017,2281,9,0.0643,0,1
0.526,0.5951,0.322,0.2173,0.9034,2282,9,0.07,0,1
0.51,0.5902,0.3115,0.2151,0.9138,2283,9,0.067,0,1
0.4817,0.6,0.3162,0.2176,0.9144,2284,9,0.0688,0,1
0.3772,0.4879,0.3019,0.206,0.9269,2285,9,0.0622,0,1
0.4878,0.4968,0.3339,0.1981,0.9224,2286,8,0.0662,0,1
0.493,0.4788,0.3687,0.2308,0.8688,2287,0,0.0851,0,1
0.4514,0.4147,0.304,0.2106,0.9194,2288,9,0.064,0,1
0.4708,0.457,0.3134,0.21,0.9063,2289,9,0.0658,0,1
0.4664,0.5653,0.3281,0.1917,0.9186,2290,8,0.0629,0,1
0.4765,0.5724,0.3694,0.2341,0.9108,2291,0,0.0865,0,1
0.4922,0.4818,0.3225,0.1883,0.9217,2292,8,0.0607,0,1
0.3988,0.6796249999999999,0.5558,0.6095499999999999,0.915,2293,0,0.0,0,1
0.4659,0.4997,0.3673,0.2276,0.9001,2294,0,0.0836,0,1
0.361275,0.5434,0.67465,0.35620000000000007,0.9254,2295,9,0.0,0,1
0.5044,0.5012,0.3345,0.1933,0.9179,2296,8,0.0647,0,1
0.4637,0.5694,0.3696,0.2281,0.9027,2297,0,0.0843,0,1
0.4836,0.5855,0.3631,0.2307,0.9007,2298,0,0.0838,0,1
0.4153,0.4956,0.3847,0.2332,0.9,2299,0,0.0897,0,1
0.4542,0.4614,0.3009,0.2088,0.9264,2300,9,0.0628,0,1
0.4723,0.63,0.3161,0.2142,0.9096,2301,9,0.0677,0,1
0.527,0.5496,0.3248,0.2208,0.905,2302,9,0.0717,0,1
0.4746,0.4625,0.3169,0.2137,0.904,2303,9,0.0677,0,1
0.5461,0.4403,0.3258,0.1884,0.9359,2304,8,0.0614,0,1
0.5581,0.4749,0.3214,0.194,0.8185,2305,8,0.0624,0,1
0.33895,0.48239999999999994,0.4899,0.26219999999999993,0.8329,2306,12,0.0,0,1
0.678425,0.486,0.50865,0.27390000000000003,0.9037,2307,12,0.0,0,1
0.47309999999999997,0.5649,0.34079999999999994,0.22080000000000005,0.7698,2308,0,0.0,0,1
0.5355,0.5515,0.3693,0.2284,0.908,2309,0,0.0843,0,1
0.6061,0.5142,0.7095,0.4497,0.815,2310,9,0.3191,0,1
0.3985,0.5013,0.3124,0.2112,0.9107,2311,9,0.066,0,1
0.5339,0.5657,0.3603,0.2433,0.9082,2312,0,0.0877,0,1
0.4302,0.4901,0.3053,0.2101,0.9316,2313,9,0.0641,0,1
0.4836,0.5921,0.3736,0.2318,0.9004,2314,0,0.0866,0,1
0.5285,0.5946,0.3733,0.2298,0.901,2315,0,0.0858,0,1
0.5057,0.5511,0.3651,0.2285,0.9099,2316,0,0.0834,0,1
0.4732,0.5626,0.3367,0.2134,0.9027,2317,8,0.0718,0,1
0.4961,0.5527,0.3475,0.23,0.8935,2318,0,0.0799,0,1
0.4781,0.4885,0.4998,0.2825,0.92,2319,8,0.1412,0,1
0.368,0.4277,0.65,0.4241,0.8919,2320,9,0.2756,0,1
0.452,0.5819,0.7662,0.5385,0.8588,2321,9,0.4126,0,1
0.6496,0.538,0.6774,0.4188,0.9095,2322,9,0.2837,0,1
0.6034,0.6841,0.6574,0.4009,0.8646,2323,9,0.2636,0,1
0.5024,0.48225,0.5518000000000001,0.3075,0.5283,2324,0,0.0,0,1
0.4586,0.4963,0.5399,0.3259,0.8376,2325,8,0.176,0,1
0.4929,0.4752,0.2633,0.526,0.8752,2326,8,0.1385,0,1
0.4998,0.5135,0.2787,0.5216,0.9127,2327,8,0.1454,0,1
0.4941,0.4576,0.2659,0.5125,0.9193,2328,8,0.1363,0,1
0.5118,0.528,0.2728,0.5167,0.9175,2329,8,0.1409,0,1
0.5044,0.4847,0.2659,0.507,0.9061,2330,8,0.1348,0,1
0.5092,0.4851,0.2879,0.5174,0.9298,2331,8,0.1489,0,1
0.4651,0.4789,0.2694,0.5164,0.9149,2332,8,0.1391,0,1
0.4948,0.4866,0.2659,0.5017,0.9102,2333,8,0.1334,0,1
0.5073,0.4869,0.265,0.5114,0.9127,2334,8,0.1355,0,1
0.4633,0.5212,0.2601,0.5075,0.9184,2335,8,0.132,0,1
0.4894,0.4888,0.2647,0.5206,0.9204,2336,8,0.1378,0,1
0.5277,0.4849,0.2673,0.511,0.9208,2337,8,0.1366,0,1
0.491,0.5206,0.2765,0.5248,0.9096,2338,8,0.1451,0,1
0.5501,0.4945,0.2887,0.516,0.9301,2339,8,0.149,0,1
0.538,0.4861,0.3023,0.5195,0.9192,2340,8,0.157,0,1
0.5492,0.4864,0.2902,0.5189,0.91,2341,8,0.1506,0,1
0.4996,0.5396,0.2614,0.5015,0.9202,2342,8,0.1311,0,1
0.5469,0.4804,0.2836,0.5191,0.8833,2343,8,0.1472,0,1
0.5143,0.4829,0.2629,0.5064,0.9223,2344,8,0.1331,0,1
0.5068,0.517,0.2729,0.5141,0.9032,2345,8,0.1403,0,1
0.5494,0.5225,0.288,0.5072,0.8677,2346,8,0.1461,0,1
0.5319,0.4928,0.2759,0.5137,0.9198,2347,8,0.1417,0,1
0.4819,0.5185,0.2615,0.5201,0.9177,2348,8,0.136,0,1
0.513,0.48,0.2747,0.5212,0.9223,2349,8,0.1432,0,1
0.4792,0.5072,0.2564,0.5111,0.9205,2350,8,0.1311,0,1
0.4947,0.5332,0.269,0.5054,0.9091,2351,8,0.136,0,1
0.525,0.533,0.2859,0.5174,0.921,2352,8,0.1479,0,1
0.4866,0.4786,0.2693,0.5148,0.916,2353,8,0.1386,0,1
0.5113,0.4794,0.2658,0.5087,0.9183,2354,8,0.1352,0,1
0.5262,0.4902,0.2646,0.5183,0.9247,2355,8,0.1371,0,1
0.66835,0.5042,0.6307,0.5192999999999999,0.9065,2356,9,0.0,0,1
0.5308,0.5245,0.2814,0.5232,0.9167,2357,8,0.1472,0,1
0.5193,0.5041,0.2728,0.5141,0.9228,2358,8,0.1402,0,1
0.4656,0.5058,0.2571,0.5157,0.9203,2359,8,0.1326,0,1
0.5335,0.5165,0.2754,0.5124,0.9081,2360,8,0.1411,0,1
0.5172,0.5108,0.3042,0.5276,0.9285,2361,8,0.1605,0,1
0.5371,0.5308,0.2718,0.5054,0.9076,2362,8,0.1374,0,1
0.4869,0.5067,0.278,0.5185,0.9262,2363,8,0.1442,0,1
0.5075,0.5204,0.2791,0.5201,0.895,2364,8,0.1452,0,1
0.5153,0.5318,0.2708,0.5168,0.9188,2365,8,0.1399,0,1
0.4666,0.4756,0.2626,0.5157,0.9209,2366,8,0.1354,0,1
0.519,0.4794,0.2626,0.5106,0.9233,2367,8,0.1341,0,1
0.4942,0.5062,0.278,0.517,0.9267,2368,8,0.1437,0,1
0.4785,0.4855,0.2718,0.513,0.9189,2369,8,0.1394,0,1
0.5165,0.4866,0.2552,0.5001,0.9245,2370,8,0.1276,0,1
0.4874,0.4991,0.2685,0.5181,0.9277,2371,8,0.1391,0,1
0.4644,0.5175,0.2766,0.5197,0.9188,2372,8,0.1437,0,1
0.5056,0.5165,0.2818,0.5177,0.8997,2373,8,0.1459,0,1
0.4951,0.4696,0.2723,0.515,0.9049,2374,8,0.1403,0,1
0.4826,0.4531,0.2705,0.5162,0.9208,2375,8,0.1396,0,1
0.5086,0.5045,0.2654,0.5222,0.9245,2376,8,0.1386,0,1
0.4607,0.4655,0.2682,0.5035,0.9362,2377,8,0.135,0,1
0.4873,0.487,0.2692,0.5146,0.9255,2378,8,0.1385,0,1
0.4545,0.5086,0.271,0.5166,0.9218,2379,8,0.14,0,1
0.5212,0.4879,0.2675,0.5031,0.9257,2380,8,0.1346,0,1
0.5048,0.5159,0.2737,0.5194,0.8988,2381,8,0.1422,0,1
0.5125,0.49484999999999996,0.29889999999999994,0.5515,0.9286,2382,8,0.0,0,1
0.4668,0.4909,0.2748,0.5082,0.9233,2383,8,0.1396,0,1
0.4717,0.4571,0.2589,0.5142,0.9156,2384,8,0.1331,0,1
0.4919,0.5028,0.2713,0.5138,0.9217,2385,8,0.1394,0,1
0.5159,0.5145,0.2691,0.5043,0.9239,2386,8,0.1357,0,1
0.4751,0.4976,0.2736,0.51,0.9243,2387,8,0.1395,0,1
0.478,0.5092,0.2678,0.5181,0.9224,2388,8,0.1387,0,1
0.4752,0.5025,0.2765,0.5185,0.9254,2389,8,0.1433,0,1
0.5142,0.5064,0.2751,0.5152,0.9286,2390,8,0.1418,0,1
0.4771,0.4697,0.2649,0.5206,0.9178,2391,8,0.1379,0,1
0.4613,0.5118,0.2817,0.523,0.9298,2392,8,0.1473,0,1
